class,number,section,time,room,prof,enrollment
 SOCY 430 - Sociology of Consumer Culture ,1200,"001-SEM
Regular",Mo 11:30AM - 2:30PM,MACINTOSH-CORRY RM D326,"Hand,Martin J",23
 SOCY 920 - Adv. Issues In Socio-Legal St. ,1234,"001-LEC
Regular",Mo 11:30AM - 2:30PM,TBA,"Baron,Stephen W",6
 SPAN 111 - Beginning Spanish I ,5119,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","MACINTOSH-CORRY RM E230
MACINTOSH-CORRY RM E230","Kani,Consuelo
Kani,Consuelo",39
 SPAN 205 - Español avanzado ,4301,"001-LEC
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","KINGSTON RM104
KINGSTON RM104","Luengo Martinelli,Judit
Luengo Martinelli,Judit",22
 SPAN 354 - Cultura femenina latinoamericana ,5126,"001-SEM
Regular","Mo 11:30AM - 1:00PM
Th 1:00PM - 2:30PM","KINGSTON RM108
KINGSTON RM108","Mennell,Jan D
Mennell,Jan D",10
 STAT 269 - Statistics and Probability II ,4430,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Jiang,Wenyu
Jiang,Wenyu
Jiang,Wenyu",108
 SURP 830 - Affordable Housing ,6033,"001-LEC
Regular",Mo 11:30AM - 2:30PM,TBA,"Streich,Patricia",18
 EDUC 895 - Topics In Qualitative Research ,3219,"001-LEC
Regular","Mo 12:00PM - 3:00PM
Mo 12:00PM - 3:00PM","TBA
TBA","Upitis,Rena Brigit
Upitis,Rena Brigit",17
 ANAT 409 - Selected Topics in Histology ,1056,"002-LAB
Regular",Mo 12:30PM - 2:30PM,MEDS RM302 - Anatomy,"MacLeod,John R,
Tayade,Chandrakant",61
 APSC 100B - Engineering Practice ,3861,"101-LEC
Regular",Mo 12:30PM - 1:30PM,STIRLING AUD,"Blight,Stephen",223
 APSC 103 - First Year Engineering Design Project ,3948,"101-LEC
Regular",Mo 12:30PM - 1:30PM,STIRLING AUD,Staff,223
 APSC 112 - Electricity And Magnetism ,3844,"206-TUT
Regular","Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM","KINGSTON RM205
WALTER LIGHT RM212","Staff
Staff",58
 ARTC 804 - Scienc. Meth. For Conservator ,6169,"002-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Murray,Alison",12
 ARTC 853 - Artifact Consv. Practice III ,6170,"001-SEM
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Anastassiades,Amandina",7
 ARTC 862 - Paintings Consv. Practice II ,6171,"001-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"O'Malley,Michael",4
 ARTC 864 - Paintings Consv. Practice IV ,6172,"001-LAB
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"O'Malley,Michael",3
 ARTC 872 - Paper Obj. Consv. Practice II ,6173,"001-SEM
Regular",MoTuWeTh 12:30PM - 4:30PM,TBA,"Hill,Rosaleen",7
 BIOL 110 - Human Genetics and Evolution ,1760,"001-LTU
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Mo 12:30PM - 1:30PM","BIOSCI RM1102
BIOSCI RM1102
BIOSCI RM1102","Yates,Susan
Yates,Susan
Yates,Susan",39
 BIOL 316 - Fisheries Biology ,1766,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Tufts,Bruce
Tufts,Bruce
Tufts,Bruce",145
 CHEE 371 - Mitigation of Industrial Pollution ,2320,"002-TUT
Regular",Mo 12:30PM - 1:30PM,KINES & HLTH RM100,"Meunier,Louise",134
 CHEM 222 - Methods of Structure Determination ,2679,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Macartney,Donal H
Macartney,Donal H
Macartney,Donal H",173
 CHEM 282 - General Organic Chemistry II ,2688,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Carran,John
Carran,John
Carran,John",231
 CHEM 322 - The Chemical Bond: Computation and Spectroscopy ,2695,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF RM213
CHERNOFF RM213
CHERNOFF RM213","Carrington,Tucker
Carrington,Tucker
Carrington,Tucker",32
 CISC 271 - Scientific Computing ,3500,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","DUPUIS RM215
DUPUIS RM215
DUPUIS RM215","Ellis,Randy Evan
Ellis,Randy Evan
Ellis,Randy Evan",87
 CISC 490 - Topics in Computing Science I ,3512,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Dawes,Robin W
Dawes,Robin W
Dawes,Robin W",20
 CISC 870 - Fuzzy Logics ,4255,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Dawes,Robin W
Dawes,Robin W
Dawes,Robin W",20
 CIVL 231 - Solid Mechanics II ,1826,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Hoult,Neil
Hoult,Neil
Hoult,Neil",105
 DEVS 240 - Culture and Development ,1896,"004-TUT
Regular",Mo 12:30PM - 1:30PM,THEOLOGICAL RM203,Staff,26
 DEVS 300 - Cross-Cultural Research Method ,2327,"005-TUT
Regular",Mo 12:30PM - 1:30PM,JEFFERY RM110,Staff,22
 ENCH 222 - Meth Struct Determination ,2720,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF AUD
CHERNOFF AUD
CHERNOFF AUD","Macartney,Donal H
Macartney,Donal H
Macartney,Donal H",173
 ENCH 322 - Chem Bond: Comp & Spectro. ,2730,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","CHERNOFF RM213
CHERNOFF RM213
CHERNOFF RM213","Carrington,Tucker
Carrington,Tucker
Carrington,Tucker",32
 ENPH 483 - Nanoscience & Nanotechnology ,4708,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Hughes,Stephen
Hughes,Stephen
Hughes,Stephen",13
 GEOE 235 - Gen & Char Solid Earth Mtls ,4124,"004-LAB
Regular",Mo 12:30PM - 2:30PM,MILLER RM319,"Layton-Matthews,Daniel",0
 GEOL 235 - Igneous and Metamorphic Petrology ,4081,"004-LAB
Regular",Mo 12:30PM - 2:30PM,MILLER RM319,"Layton-Matthews,Daniel",0
 HIST 240B - Issues in History ,2907,"002-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","ONTARIO RM206
ONTARIO RM206
ONTARIO RM206","Morrow,William S
Morrow,William S
Morrow,William S",8
 JAPN 100B - Introductory Japanese I ,4266,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","ONTARIO RM209
ONTARIO RM209
ONTARIO RM209","Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko",32
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6383,"001-LEC
Regular","MoWe 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
We 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM","BOTTER RM B139
BOTTER RM B147
BOTTER RM B139
BOTTER RM B139","Staff
Staff
Staff
Staff",52
 LISC 300 - The Process of Discovery in the Biomedical Sciences ,6384,"002-SEM
Regular","MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
MoWe 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
MoWe 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 2:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM
Mo 12:30PM - 1:30PM","BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM B129
BOTTER RM568
BOTTER RM449
BOTTER RM568
BOTTER RM449
STIRLING RM412B
BOTTER RM568
BOTTER RM449
STIRLING RM412B
STIRLING RM412B
BOTTER RM449
BOTTER RM568","Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff
Staff",52
 MATH 120B - Diff. & Integral Calculus ,4317,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A","Cellarosi,Francesco
Cellarosi,Francesco
Cellarosi,Francesco",137
 MATH 121B - Differential and Integral Calculus ,4321,"002-LEC
Regular",Mo 12:30PM - 1:30PM,BIOSCI AUD,"Ableson,Alan",390
 MATH 124 - Differential and Integral Calculus II ,4362,"002-LEC
Regular",Mo 12:30PM - 1:30PM,BIOSCI AUD,"Ableson,Alan",390
 MATH 212 - Linear Algebra ll ,4392,"002-TUT
Regular",Mo 12:30PM - 1:30PM,JEFFERY RM101,Staff,59
 MATH 225 - Ordinary Differential Equations ,4331,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Biswas,Arunabha
Biswas,Arunabha
Biswas,Arunabha",88
" MATH 439 - Lagrangian Mechanics, Dynamics, and Control ",4346,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Lewis,Andrew D
Lewis,Andrew D
Lewis,Andrew D",19
 MATH 836 - Lagrangian Mechanics. Dynamics & Control ,5659,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Lewis,Andrew D
Lewis,Andrew D
Lewis,Andrew D",19
 MECH 397 - Mech And Material Eng Lab II ,4461,"002-LAB
Regular",Mo 12:30PM - 2:30PM,NICOL RM201,Staff,25
 MECH 399 - Mechanical Eng Lab II ,4464,"002-LEC
Regular",Mo 12:30PM - 2:30PM,CHERNOFF RM117,"Jeswiet,Jacob",99
 MECH 399 - Mechanical Eng Lab II ,4468,"006-LAB
Regular",Mo 12:30PM - 2:30PM,JACKSN RM 301,Staff,38
 MECH 456 - Introduction To Robotics ,5678,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 12:30PM - 1:30PM
Th 10:30AM - 11:30AM","MCLAUGHLIN RM315
MCLAUGHLIN RM315
MCLAUGHLIN RM315","Notash,Leila
Notash,Leila
Notash,Leila",37
 MINE 267 - Applied Chemistry for Mining ,5264,"002-TUT
Regular",Mo 12:30PM - 1:30PM,GOODWIN RM247,"Pickles,Christopher A",26
 MINE 325 - Applied Rock Mechanics ,5252,"005-LAB
Regular",Mo 12:30PM - 2:30PM,GOODWIN LAB,"Archibald,James F",4
 MTHE 212 - Linear Algebra ,5141,"002-TUT
Regular",Mo 12:30PM - 1:30PM,JEFFERY RM101,Staff,59
 MTHE 225 - Ordinary Differential Equations ,4423,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Biswas,Arunabha
Biswas,Arunabha
Biswas,Arunabha",88
 MTHE 332 - Introduction To Control ,4422,"004-LAB
Regular",Mo 12:30PM - 2:30PM,BEAMISH-MUNRO RM326,"Kyle,Scott McAllister",19
 MTHE 393 - Engineering Design and Practice for Mathematics and Engineering ,4428,"004-LAB
Regular",Mo 12:30PM - 2:30PM,BEAMISH-MUNRO RM326,"Kyle,Scott McAllister",21
" MTHE 439 - Lagrangian Mechcanics, Dynamics Control ",4398,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Lewis,Andrew D
Lewis,Andrew D
Lewis,Andrew D",19
 NURS 800 - Intermediate Statistics and Analysis ,5717,"001-SEM
Regular",Mo 12:30PM - 3:30PM,TBA,"Woo,Kevin Y",26
 NURS 805 - Nurs Hlth Serv Public Policy ,6389,"001-LEC
Regular",Mo 12:30PM - 3:30PM,TBA,"Almost,Joan",9
 NURS 905 - Nurs Hlth Serv Public Policy ,5724,"001-LEC
Regular",Mo 12:30PM - 3:30PM,TBA,"Almost,Joan",9
 NURS 906B - Thesis Seminar Course B ,5716,"001-LEC
Regular",Mo 12:30PM - 3:30PM,TBA,"Edge,Dana S",5
 OT 883 - Cognitive-Neurological Dimensions of Occupation I ,5435,"001-LEC
Regular","Mo 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 2:30PM - 4:30PM","BOTTER RM B147
BOTTER RM B147
BOTTER RM B147","Ghahari,Setareh
Ghahari,Setareh
Ghahari,Setareh",76
 PHYS 260 - The Physics of Light and Colour ,5273,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM414
STIRLING RM414
STIRLING RM414","Courteau,Stephane
Courteau,Stephane
Courteau,Stephane",15
 PHYS 483 - Nanoscience and Nanotechnology ,4670,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Hughes,Stephen
Hughes,Stephen
Hughes,Stephen",13
 POLS 250B - Political Theory ,4767,"011-TUT
Regular",Mo 12:30PM - 1:30PM,BIOSCI RM2109,Staff,25
 POLS 264 - World Politics in Historical Perspective ,5182,"008-TUT
Regular",Mo 12:30PM - 1:30PM,MACINTOSH-CORRY RM C508,Staff,24
 SOCY 211 - Introduction to Statistics ,5634,"009-LAB
Regular",Mo 12:30PM - 1:30PM,JEFFERY RM157,"Sytsma,Victoria A",25
 SOFT 437 - Performance Analysis ,5017,"001-LEC
Regular","Mo 12:30PM - 1:30PM
We 11:30AM - 12:30PM
Th 1:30PM - 2:30PM","JEFFERY RM118
JEFFERY RM118
JEFFERY RM118","Zou,Ying
Zou,Ying
Zou,Ying",68
 APSC 142 - Intro Computer Program Engrs ,3817,"201-STD
Regular",Mo 1:00PM - 2:30PM,BEAMISH-MUNRO RM213,Staff,68
 APSC 142 - Intro Computer Program Engrs ,3902,"211-STD
Regular",Mo 1:00PM - 2:30PM,BEAMISH-MUNRO RM213,Staff,68
 COMM 132 - Marketing II ,4292,"005-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM151
GOODES RM151","LaBarge,Monica
LaBarge,Monica",80
 COMM 162 - Managerial Statistics ,3632,"003-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM118
GOODES RM118","Levina,Tatsiana
Levina,Tatsiana",76
 COMM 162 - Managerial Statistics ,3634,"005-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM141
GOODES RM141","Sephton,Peter S
Sephton,Peter S",84
 COMM 173 - Introduction to International Business ,3715,"003-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM153
GOODES RM153","Reid,Douglas A,
Rogers,Keith W
Reid,Douglas A,
Rogers,Keith W",83
 COMM 313 - Financial Accounting II ,3705,"002-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM 103
GOODES RM 103","Boland,George
Boland,George",48
 COMM 324 - Investments & Portfolio Mgmt. ,3669,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM304
GOODES RM304","Robertson,Blair
Robertson,Blair",54
 COMM 328 - International Finance ,3649,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM 305
GOODES RM 305","Topaloglu,Selim
Topaloglu,Selim",46
 COMM 341 - Intro To Prod & Oper Mgmt ,3653,"002-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM 101
GOODES RM 101","Staff
Staff",55
 COMM 401 - Business and Corporate Strategy ,3690,"004-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","GOODES RM102
GOODES RM102","Packalen,Kelley
Packalen,Kelley",59
 DRAM 100B - Introduction to the Theatre ,2351,"001-LEC
Regular",Mo 1:00PM - 2:30PM,THEOLOGICAL AUD,"Renyk,Grahame Phillip",214
 ECON 255 - Introduction to Mathematical Economics ,1954,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM101
KINGSTON RM101","Arango Castillo,Lenin
Arango Castillo,Lenin",138
 ECON 310 - Microeconomic Theory II ,1955,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JEFFERY RM126
JEFFERY RM126","Sun,Hongfei
Sun,Hongfei",98
 ECON 371 - Economics of Regulation ,1982,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MACDONALD RM2
MACDONALD RM2","Ware,Roger
Ware,Roger",36
 ECON 422 - Monetary Economics ,1968,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUNNING RM27
DUNNING RM27","Head,Allen C
Head,Allen C",50
 ECON 484 - Seminar In Microeconomics V ,1969,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","TBA
TBA","Stewart,Arthur E
Stewart,Arthur E",13
 ECON 825 - International Trade ,5781,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM218
ELLIS RM218","Lapham,Beverly Jean
Lapham,Beverly Jean",12
 ENGL 200B - History of Literature in English ,2011,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JEFFERY RM127
STIRLING RM B","Straker,Scott-Morgan
Straker,Scott-Morgan",103
 ENGL 486 - Group III: Special Topics I ,2043,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MACINTOSH-CORRY RM D216
MACINTOSH-CORRY RM D216","Evans,Heather A
Evans,Heather A",25
 FREN 150B - Français intermédiaire ,2505,"002-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM226
ELLIS RM226","Dufresne,Monique
Dufresne,Monique",38
 FREN 342 - Histoire culturelle et littéraire de la France moderne et contemporaine ,2522,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM200
KINGSTON RM200","Inkel,Stephane
Inkel,Stephane",50
 GPHY 240 - Introduction to Qualitative Methods in Geography ,2862,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM333
ELLIS RM333","Castleden,Heather
Castleden,Heather",52
 GRMN 420 - Fascism in Europe from Napoleon to Hitler ,5092,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUPUIS RM217
DUPUIS RM217","Pugh,David V
Pugh,David V",45
 LATN 322 - Latin Verse ,1818,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis",7
 LATN 422 - Advanced Latin Verse ,1819,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis",7
 LATN 813 - Lyric Elegy Didactic Satire ,5652,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM522
JOHN WATSON RM522","D'Elia,Anthony Francis
D'Elia,Anthony Francis",7
 LLCU 200 - Semiotics: Interpreting the World ,5104,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM201
KINGSTON RM201","Santeramo,Donato
Santeramo,Donato",170
 LLCU 295 - Special Topics ,5766,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM204
KINGSTON RM204","Hardwick,Jennifer Lucinda
Hardwick,Jennifer Lucinda",19
 LLCU 320 - Fascism in Europe from Napoleon to Hitler ,5114,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUPUIS RM217
DUPUIS RM217","Pugh,David V
Pugh,David V",45
 MECH 350 - Automatic Control ,4457,"006-LAB
Regular",Mo 1:00PM - 2:30PM,JACKSON RM116,"Li,Qingguo",54
 MECH 816 - Energetics & Mechanics Locomotion ,5968,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:00AM - 12:30PM","MCLAUGHLIN RM302
MCLAUGHLIN RM302","Li,Qingguo
Li,Qingguo",0
 MGMT 861 - Probabilistic Operations Research Models ,6004,"001-LEC
Regular",Mo 1:00PM - 4:00PM,TBA,"Nediak,Mikhail S",3
 MGMT 871 - Foundations of MIS II ,6005,"001-SEM
Regular",Mo 1:00PM - 4:00PM,TBA,"Greenaway,Kathy",1
 MGMT 885 - Managerial Econ & Pol. Seminar ,6006,"001-LEC
Regular",Mo 1:00PM - 4:00PM,TBA,"Thiele,Veikko",3
 MGMT 953 - Seminar in Meso-Organizational Behaviour ,6019,"001-SEM
Regular",Mo 1:00PM - 4:00PM,TBA,"Raver,Jana L",3
 MGMT 961 - Probabilistic Operations Research Models ,6020,"001-LEC
Regular",Mo 1:00PM - 4:00PM,TBA,"Nediak,Mikhail S",1
 MGMT 971 - Foundations of MIS II ,6022,"001-SEM
Regular",Mo 1:00PM - 4:00PM,TBA,"Greenaway,Kathy",1
 MPA 814 - Federalism ,6130,"001-LEC
Regular",Mo 1:00PM - 4:00PM,TBA,"Brock,Kathy L",4
 MUSC 185 - String Techniques & Methods I ,5595,"001-LAB
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","HARRISON-LECAINE RM120
HARRISON-LECAINE RM120","Dalbec,Gisele
Dalbec,Gisele",17
 MUSC 270 - Beginning Conducting Techniques ,4539,"001-LAB
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","IBCPA RM 105
IBCPA RM 105","Craig,Gordon R
Craig,Gordon R",18
 MUSC 388 - Canadian Music since 1930 ,5130,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Lind,Stephanie
Lind,Stephanie",22
 NURS 207 - Nsg Care Acute Hosp Cts (Prac) ,4602,"005-LAB
Regular",Mo 1:00PM - 3:00PM,CATARAQUI  RM221 SIM LAB,Staff,19
 OT 875 - Advanced Professional Practice ,5002,"001-LEC
Regular","Mo 1:00PM - 2:30PM
Tu 1:00PM - 2:30PM","ELLIS RM321
ELLIS RM327","Lysaght,Rosemary M
Lysaght,Rosemary M",73
 PHIL 270 - Minds and Machines ,5227,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","ELLIS RM324
ELLIS RM324","Salay,Nancy A
Salay,Nancy A",70
 PHIL 351 - Philosophy of Mind ,4646,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","JOHN WATSON RM217
JOHN WATSON RM217","Knight,Deborah
Knight,Deborah",48
 POLS 395 - Topics in International Political Economy ,5202,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MACDONALD RM4
MACDONALD RM4","Rainford,Charan
Staff",50
 PSYC 235B - Abnormal Psychology ,3369,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","DUNNING AUD
DUNNING AUD","Bowie,Christopher R
Bowie,Christopher R",295
 PSYC 321 - Psycholinguistics ,5287,"001-LSM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","THEOLOGICAL RM209
THEOLOGICAL RM209","Munhall,Kevin G
Munhall,Kevin G",28
 PSYC 802 - Introduction to Multivariate Analysis ,4958,"001-LLB
Regular","We 11:30AM - 1:00PM
Th 1:00PM - 2:30PM
Mo 1:00PM - 2:30PM","MACINTOSH-CORRY RM D211
MACINTOSH-CORRY RM D211
HUMPHREY RM219","Jacobson,Jill A
Jacobson,Jill A
Jacobson,Jill A",12
 PT 855 - Cardiorespiratory Function I ,5018,"001-LEC
Regular","Mo 1:00PM - 2:30PM
Tu 11:30AM - 1:00PM
Mo 1:00PM - 2:30PM
Mo 1:00PM - 2:30PM","BOTTER RM B139
RICHARDSON LAB RM104
DUNNING RM11
BOTTER RM B139","Hopkins-Rosseel,Diana
Hopkins-Rosseel,Diana
Hopkins-Rosseel,Diana
Hopkins-Rosseel,Diana",71
 SOCY 336 - The Sociology of Work and Technology ,1221,"001-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","MILLER RM201
MILLER RM201","Silver,William Andrew
Silver,William Andrew",100
 SPAN 111 - Beginning Spanish I ,5123,"004-LEC
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM304
KINGSTON RM304","Rotermundt-de la Parra,Joanne Louise
Rotermundt-de la Parra,Joanne Louise",40
 SPAN 381 - Introducción: Literatura de España II ,4305,"001-SEM
Regular","Mo 1:00PM - 2:30PM
We 11:30AM - 1:00PM","KINGSTON RM208
KINGSTON RM208","Palomares Salas,Claudio
Palomares Salas,Claudio",5
 APSC 112 - Electricity And Magnetism ,3807,"101-LEC
Regular","Mo 1:30PM - 2:30PM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Stotz,James
Stotz,James
Stotz,James",218
 APSC 200 - Engineering Design & Practice II ,3786,"100-LEC
Regular","Mo 1:30PM - 2:30PM
We 12:30PM - 1:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205","Sneep,Jan
Sneep,Jan",150
 BIOL 103 - Introductory Biology of Organisms ,1288,"002-LEC
Regular","We 12:30PM - 1:30PM
Fr 11:30AM - 12:30PM
Mo 1:30PM - 2:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina",415
