class,number,section,time,room,prof,enrollment
 ELEC 270 - Discrete Mathematics with Computer Engineering App ,3555,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
We 11:30AM - 12:30PM","KINES & HLTH RM100
KINES & HLTH RM100
KINES & HLTH RM100","Rudie,Karen
Rudie,Karen
Rudie,Karen",100
 ELEC 373 - Computer Networks I ,4978,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Oni,Phillip Babatunde
Oni,Phillip Babatunde
Oni,Phillip Babatunde",134
 ELEC 457 - Analog Ic Circuits & Systems ,4991,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM234
JEFFERY RM234
JEFFERY RM234","Saavedra,Carlos E
Saavedra,Carlos E
Saavedra,Carlos E",26
 ENCH 425 - Self Assembly & Materials ,2753,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","CHERNOFF RM211
CHERNOFF RM211
CHERNOFF RM211","Liu,Guojun
Liu,Guojun
Liu,Guojun",27
 ENGL 100B - Introduction to Literary Study ,1987,"002-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205","Straker,Scott-Morgan
Straker,Scott-Morgan",162
 ENPH 225 - Mechanics ,4715,"001-LEC
Regular","Mo 5:30PM - 6:30PM
Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Abdelqader,Majd
Staff
Staff",76
 ENPH 321 - Advanced Mechanics ,4700,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Lake,Kayll W
Lake,Kayll W
Lake,Kayll W",35
 GEOE 249 - Geophysical Char Of The Earth ,4098,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",56
 GEOE 345 - Site Investigation & Geological Engineering Design ,5451,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Fotopoulos,Georgia
Fotopoulos,Georgia
Fotopoulos,Georgia",31
 GEOL 249 - Geophysical Characterization of the Earth ,4058,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",56
 GEOL 269 - Physics of the Earth ,4060,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Harrap,Rob M
Harrap,Rob M
Harrap,Rob M",56
 GPHY 304 - Arctic and Periglacial Environments ,2874,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Lamoureux,Scott
Lamoureux,Scott
Lamoureux,Scott",134
 IDIS 302 - Race and Racism ,2924,"003-TUT
Regular",Tu 12:30PM - 1:30PM,MACINTOSH-CORRY RM D122,"Kobayashi,Audrey",4
 JAPN 200B - Introductory Japanese II ,4270,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING RM412C
STIRLING RM412C
STIRLING RM412C","Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko
Takeuchi-Aoki,Keiko",13
 MATH 110B - Linear Algebra ,4312,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","KINGSTON RM201
KINGSTON RM201
KINGSTON RM201","Roth,Mike A
Roth,Mike A
Roth,Mike A",148
 MATH 111B - Linear Algebra ,4315,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Taylor,Peter D
Taylor,Peter D
Taylor,Peter D",257
 MATH 112 - Introduction to Linear Algebra ,4316,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Deng,Yanxia
Deng,Yanxia
Deng,Yanxia",222
 MATH 210 - Rings and Fields ,4330,"002-TUT
Regular",Tu 12:30PM - 1:30PM,JEFFERY RM128,Staff,68
 MATH 228 - Complex Analysis ,4351,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","Krone,Robert
Krone,Robert
Krone,Robert",99
 MECH 399 - Mechanical Eng Lab II ,4469,"007-LAB
Regular",Tu 12:30PM - 2:30PM,JACKSN RM 301,Staff,42
 MECH 455 - Computer Integrated Manufactur ,4486,"003-LAB
Regular",Tu 12:30PM - 1:30PM,BEAMISH-MUNRO RM326,"Zak,Gennady",15
 MECH 483 - Nuclear Materials ,4473,"002-TUT
Regular",Tu 12:30PM - 1:30PM,NICOL RM232,"Yao,Zhongwen",12
 MECH 827 - Biomechanics Of Human Joints ,5970,"001-LEC
Regular","Tu 12:30PM - 2:00PM
Fr 10:00AM - 11:30AM","JOHN WATSON RM207
JOHN WATSON RM122","Dumas,Genevieve A
Dumas,Genevieve A",1
 MINE 325 - Applied Rock Mechanics ,5244,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUNNING RM27
DUNNING RM27
DUNNING RM27","Archibald,James F
Archibald,James F
Archibald,James F",36
 MINE 818 - Rock Mechanics ,5308,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","DUNNING RM27
DUNNING RM27
DUNNING RM27","Archibald,James F
Archibald,James F
Archibald,James F",36
 MTHE 228 - Complex Analysis ,4395,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","Krone,Robert
Krone,Robert
Krone,Robert",99
 MUSC 129B - Keyboard Skills ,4575,"002-LAB
Regular",Tu 12:30PM - 1:30PM,HARRISON-LECAINE RM229,"Davidson,Thomas Maxwell",10
 MUSC 205 - Mediaeval and Renaissance Music ,4528,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Colpa,Alexander
Colpa,Alexander
Colpa,Alexander",42
 OT 802 - Occupational Therapy Models of Practice ,5430,"001-LEC
Regular","Tu 12:30PM - 2:30PM
Th 2:30PM - 4:30PM","KINES & HLTH RM101
BOTTER RM B147","McColl,Mary Ann H
McColl,Mary Ann H",76
 PHYS 321 - Advanced Mechanics ,4664,"001-LEC
Regular","Tu 12:30PM - 1:30PM
Th 11:30AM - 12:30PM
Fr 1:30PM - 2:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Lake,Kayll W
Lake,Kayll W
Lake,Kayll W",35
 POLS 110B - Introduction to Politics and Government ,4744,"014-TUT
Regular",Tu 12:30PM - 1:30PM,MACINTOSH-CORRY RM C508,Staff,23
 POLS 385 - Quantitative Approaches to Political Studies ,5196,"004-TUT
Regular",Tu 12:30PM - 1:30PM,JEFFERY RM157,Staff,24
 PSYC 100B - Principles of Psychology ,3395,"018-LAB
Regular",Tu 12:30PM - 1:30PM,HUMPHREY RM131,Staff,30
 PSYC 100B - Principles of Psychology ,3424,"047-LAB
Regular",Tu 12:30PM - 1:30PM,HUMPHREY RM132,Staff,25
 SOCY 122B - Introduction to Sociology ,1171,"017-TUT
Regular",Tu 12:30PM - 1:30PM,KINGSTON RM210,Staff,20
 SOCY 122B - Introduction to Sociology ,1172,"018-TUT
Regular",Tu 12:30PM - 1:30PM,KINGSTON RM209,Staff,10
 SOCY 227 - Theorizing Contemporary Society ,1190,"007-TUT
Regular",Tu 12:30PM - 1:30PM,BIOSCI RM2109,Staff,27
 ARTH 215 - Renaissance Art and Architecture After 1500 ,1261,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","STIRLING RM A
STIRLING RM A","D'Elia,Una
D'Elia,Una",116
" CLST 314 - Doctor, Bloodletter, Surgeon: The Beginnings of Western Medicine ",1798,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","JOHN WATSON RM217
JOHN WATSON RM217","Lehoux,Daryn R
Lehoux,Daryn R",55
 COMM 112 - Intro To Management Accounting ,3612,"002-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM118
GOODES RM118","Hou,Yu
Hou,Yu",83
 COMM 132 - Marketing II ,3739,"003-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM141
GOODES RM141","Brower,Jacob
Brower,Jacob",82
 COMM 162 - Managerial Statistics ,3630,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM151
GOODES RM151","Levina,Tatsiana
Levina,Tatsiana",74
 COMM 162 - Managerial Statistics ,3633,"004-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM153
GOODES RM153","Sephton,Peter S
Sephton,Peter S",81
 COMM 323 - Corporate Financial Planning ,3743,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM 101
GOODES RM 101","Cannon,William T
Cannon,William T",31
 COMM 333 - Marketing Strategy ,3706,"002-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM102
GOODES RM102","Drummond,Peter
Grant,Annetta",52
 COMM 351 - Leadership ,3692,"002-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM 103
GOODES RM 103","Phelan,John
Phelan,John",54
 COMM 353 - Managing Across Cultures ,3709,"002-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","GOODES RM304
GOODES RM304","Roy,Jean-Paul
Roy,Jean-Paul",54
 DRAM 100B - Introduction to the Theatre ,2379,"012-LAB
Regular",Tu 1:00PM - 2:30PM,THEOLOGICAL RM106,Staff,19
 DRAM 200B - Theatre History & Literature I ,2352,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","THEOLOGICAL RM102
THEOLOGICAL RM102","Walker,Craig S
Walker,Craig S",63
 DRAM 300B - Theatre History & Literature !! ,2375,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","IBCPA RM329
IBCPA RM329","Rewa,Natalie
Rewa,Natalie",48
 ECON 212 - Microeconomic Theory I ,1964,"002-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","BIOSCI RM1103
BIOSCI RM1103","Watt,Jennifer Anne
Watt,Jennifer Anne",87
 ECON 262 - Labour Market and Gender Differences ,1962,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","DUNNING RM11
DUNNING RM11","Stewart,Arthur E
Stewart,Arthur E",80
 ECON 430 - Issues in Economic History ,5542,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","DUNNING RM10
DUNNING RM10","Jaworski,Taylor
Jaworski,Taylor",27
 ECON 831 - Issues in North American Economic History ,5543,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","DUNNING RM10
DUNNING RM10","Jaworski,Taylor
Jaworski,Taylor",27
 ECON 840 - Public Economics I ,5782,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","TBA
TBA","Cotton,Christopher
Cotton,Christopher",17
 ECON 918 - Advanced Topics In Macroecon D ,5789,"001-SEM
Regular",Tu 1:00PM - 4:00PM,KINES & HLTH RM105,"Sun,Hongfei",3
 ENGL 360B - Modern Literature ,2028,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","NICOL RM321
NICOL RM321","Moore,Jessica Muriel
Moore,Jessica Muriel",59
 ENGL 461 - Topics in Modern/Contemporary British Literature I ,2036,"001-SEM
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","MACINTOSH-CORRY RM D214
MACINTOSH-CORRY RM D214","Rae,Patricia M
Rae,Patricia M",18
 ENGL 482 - Topics in Indigenous Literature II ,2042,"001-SEM
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","MACINTOSH-CORRY RM D326
MACINTOSH-CORRY RM D326","Macfarlane,Heather C
Macfarlane,Heather C",20
 FILM 250B - Fundamentals of Media Production ,2109,"002-LAB
Regular","Tu 1:00PM - 2:30PM
Tu 1:00PM - 2:30PM","IBCPA RM118
IBCPA RM336","Staff
Staff",15
 FREN 150B - Français intermédiaire ,2506,"003-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","CHERNOFF RM213
CHERNOFF RM213","Rouget,Francois
Rouget,Francois",44
 FREN 250 - Grammaire avancée ,2552,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","ELLIS RM333
ELLIS RM333","Dufresne,Monique
Dufresne,Monique",63
 LAW 160B - Contracts ,1567,"001-SEM
Law","Tu 1:00PM - 2:30PM
Th 10:00AM - 11:30AM","MACDONALD RM211
MACDONALD RM211","Bailey,Martha Jane
Bailey,Martha Jane",28
 LAW 171B - Criminal Law ,1541,"001-LEC
Law","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","MACDONALD RM201
MACDONALD RM3","Kerr,Lisa Coleen
Kerr,Lisa Coleen",52
 LAW 172B - Criminal Law ,1496,"001-LEC
Law","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","MACDONALD RM202
MACDONALD RM2","Robinson,Darryl E
Robinson,Darryl E",55
 LAW 191B - Torts ,1531,"001-SEM
Law","Tu 1:00PM - 2:30PM
Th 1:00PM - 2:30PM","MACDONALD RM300
MACDONALD RM400","Peppin,Patricia Jane
Peppin,Patricia Jane",25
 LLCU 110 - Linguistics Diversity and Identity ,5103,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","CHERNOFF AUD
CHERNOFF AUD","Bjorkman,Bronwyn
Bjorkman,Bronwyn",150
 MGMT 911 - Accounting II - Auditing Research ,6009,"001-SEM
Regular",Tu 1:00PM - 5:30PM,TBA,"Salterio,Steven E",7
 MUSC 399 - Tonal Counterpoint ,5124,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","HARRISON-LECAINE RM120
HARRISON-LECAINE RM120","Burge,John David Bryson
Burge,John David Bryson",11
 NSCI 850 - Computational Neuroscience ,6088,"001-SEM
Regular",Tu 1:00PM - 4:00PM,BOTTER RM B129,"Blohm,Gunnar",10
 OT 875 - Advanced Professional Practice ,5002,"001-LEC
Regular","Mo 1:00PM - 2:30PM
Tu 1:00PM - 2:30PM","ELLIS RM321
ELLIS RM327","Lysaght,Rosemary M
Lysaght,Rosemary M",73
 POLS 317 - Charter Politics ,5186,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Hiebert,Janet
Hiebert,Janet",59
 POLS 839 - Topics In American Politics ,5768,"001-SEM
Regular",Tu 1:00PM - 4:00PM,MACINTOSH-CORRY RM B313,"Pavan,Sara",6
 PSYC 221 - Cognitive Psychology ,5305,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","ELLIS AUD
ELLIS AUD","Castelhano,Monica
Castelhano,Monica",239
 SPAN 206 - Spanish Conversation and Culture ,4308,"001-LEC
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","KINGSTON RM104
KINGSTON RM104","Lizano,Max Antonio
Lizano,Max Antonio",17
 SPAN 352 - Panorama literario latinoaméricano II ,4311,"001-SEM
Regular","Tu 1:00PM - 2:30PM
Th 11:30AM - 1:00PM","KINGSTON RM304
KINGSTON RM304","Chamberlain,Daniel Frank
Chamberlain,Daniel Frank",9
 APSC 111 - Mechanics ,5398,"900-LEC
6 wk Win","Tu 1:30PM - 2:30PM
Mo 5:30PM - 6:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM128
STIRLING RM A
STIRLING RM B","Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K",46
 APSC 112 - Electricity And Magnetism ,3840,"203-TUT
Regular","Tu 1:30PM - 2:30PM
Tu 1:30PM - 2:30PM","KINGSTON RM205
WALTER LIGHT RM212","Staff
Staff",54
 APSC 112 - Electricity And Magnetism ,5404,"900-LEC
12 wk Win","Tu 1:30PM - 2:30PM
Mo 5:30PM - 6:30PM
Tu 1:30PM - 2:30PM
Mo 10:30AM - 11:30AM
Fr 2:30PM - 3:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM128
STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM B","Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K",56
 APSC 132 - Chemistry and its Applications ,3855,"207-TUT
Regular",Tu 1:30PM - 2:30PM,JEFFERY RM101,Staff,54
 BCHM 310B - General Biochemistry ,1091,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Jones,Glenville
Jones,Glenville
Jones,Glenville",179
 BCHM 316 - Metabolism ,1095,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","ETHERINGTON AUD
ETHERINGTON AUD
ETHERINGTON AUD","Jones,Glenville
Jones,Glenville
Jones,Glenville",179
 BIOL 206 - Evolutionary Genetics ,6148,"016-LAB
Regular",Tu 1:30PM - 4:30PM,BIOSCI RM3319,Staff,20
 BIOL 206 - Evolutionary Genetics ,6149,"017-LAB
Regular",Tu 1:30PM - 4:30PM,BIOSCI RM3326,Staff,20
 BIOL 341 - Plant Physiology ,1326,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MACDONALD RM1
DUNNING RM12
MACDONALD RM1","Ko,Kenton,
Plaxton,William Charles
Ko,Kenton,
Plaxton,William Charles
Ko,Kenton,
Plaxton,William Charles",76
 CHEE 222 - Process Dynamics & Num Methods ,2276,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Li,Xiang
Li,Xiang
Li,Xiang",126
 CHEE 371 - Mitigation of Industrial Pollution ,2319,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM A
MACDONALD RM1
STIRLING RM C","Meunier,Louise
Meunier,Louise
Meunier,Louise",134
" CHEM 221 - Material, Solutions, Interfaces ",2677,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","CHERNOFF RM117
CHERNOFF RM117
CHERNOFF RM117","Jerkiewicz,Gregory
Jerkiewicz,Gregory
Jerkiewicz,Gregory",85
 CISC 102 - Discrete Mathematics for Computing l ,3526,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MILLER RM201
MILLER RM201
MILLER RM201","Rappaport,David H
Rappaport,David H
Rappaport,David H",112
" CISC 497 - Social, Ethical and Legal Issues in Computing ",4252,"001-SEM
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","ELLIS RM321
ELLIS RM321
BOTTER RM B139","Powley,Wendy L
Powley,Wendy L
Powley,Wendy L",81
 CIVL 341 - Geotechnical Engineering 2 ,1832,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Fr 2:30PM - 3:30PM","STIRLING RM C
STIRLING RM C
STIRLING RM C","Take,Andy W
Take,Andy W
Take,Andy W",139
 COGS 300 - Programming Cognitive Models ,4261,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","JEFFERY RM102
JEFFERY RM102
JEFFERY RM102","Zulkernine,Farhana
Zulkernine,Farhana
Zulkernine,Farhana",6
 ELEC 252 - Electronics I ,3583,"004-TUT
Regular",Tu 1:30PM - 2:30PM,MCLAUGHLIN RM315,"Prakash,Ravi",109
 ENPH 336 - Solid State Devices ,4702,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM B","Stotz,James
Stotz,James
Stotz,James",73
 EPID 803 - Public Health System in Canada ,5955,"001-LEC
Regular",Tu 1:30PM - 4:30PM,BIOSCI RM1120,"Mahar,Alyson Lindsay",37
 FOUN 102 - Historical and Philosophical Foundations of Education ,2535,"001-LEC
Education","TuTh 1:30PM - 2:30PM
Mo 1:30PM - 2:30PM
TuTh 1:30PM - 2:30PM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Bruno-Jofre,Rosa
Bruno-Jofre,Rosa
Bruno-Jofre,Rosa",474
 GEOE 462 - Advanced Petrogenesis and Metallogenesis ,4122,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Olivo,Gema Ribeiro
Olivo,Gema Ribeiro
Olivo,Gema Ribeiro",10
 GEOL 462 - Advanced Petrogenesis and Metallogenesis ,4077,"001-LSM
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","MILLER RM105
MILLER RM105
MILLER RM105","Olivo,Gema Ribeiro
Olivo,Gema Ribeiro
Olivo,Gema Ribeiro",10
 HLTH 352B - Research-Based Internship ,4148,"001-SEM
Regular",Tu 1:30PM - 2:30PM,ELLIS RM218,"Watering,Robert,
van der Meulen,Anna Elizabeth",28
 IDIS 302 - Race and Racism ,2923,"002-TUT
Regular",Tu 1:30PM - 2:30PM,MACINTOSH-CORRY RM D122,"Kobayashi,Audrey",14
 KHS 885 - Oxygen Transport In Exercise ,6275,"001-LEC
Regular",Tu 1:30PM - 4:30PM,TBA,"Pyke,Kyra Ellen",4
 KNPE 352B - Research-Based Internship ,4190,"001-SEM
Regular",Tu 1:30PM - 2:30PM,ELLIS RM218,"Watering,Robert,
van der Meulen,Anna Elizabeth",28
 MATH 421 - Fourier Series ,5138,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","JEFFERY RM116
JEFFERY RM116
JEFFERY RM116","Mingo,James A
Mingo,James A
Mingo,James A",13
 MATH 872 - Control Of Stochastic Systems ,5663,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Yuksel,Serdar
Yuksel,Serdar
Yuksel,Serdar",24
 MECH 241 - Fluid Mechanics I ,4441,"003-TUT
Regular",Tu 1:30PM - 2:30PM,DUNNING RM14,Staff,133
 MECH 341 - Fluid Mechanics II ,4448,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Birk,Albrecht Michael
Birk,Albrecht Michael
Birk,Albrecht Michael",190
 MECH 841 - Net-Zero Energy Buildings and Communities ,6451,"001-SEM
Regular","Tu 1:30PM - 3:00PM
Th 11:30AM - 1:00PM","MCLAUGHLIN RM306
STIRLING RM412B","Staff
Staff",5
 MECH 878 - Dislocation Theory ,5981,"001-SEM
Regular","Tu 1:30PM - 3:00PM
Fr 9:30AM - 11:00AM","NICOL RM201
NICOL RM201","Diak,Bradley J
Diak,Bradley J",4
 MICR 221 - Basic Microbiology ,1074,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Carstens,Eric B,
Jarrell,Kenneth F J,
Majury,Anna Louise S,
Martin,Nancy L
Carstens,Eric B,
Jarrell,Kenneth F J,
Majury,Anna Louise S,
Martin,Nancy L
Carstens,Eric B,
Jarrell,Kenneth F J,
Majury,Anna Louise S,
Martin,Nancy L",416
 MINE 244 - Underground Mining ,5239,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","De Souza,Euler Magno
De Souza,Euler Magno
De Souza,Euler Magno",25
 MINE 326 - Operations Research ,5247,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","DUNNING RM27
DUNNING RM27
DUNNING RM27","Katsabanis,Panagiotis D
Katsabanis,Panagiotis D
Katsabanis,Panagiotis D",34
 MTHE 472 - Control Of Stochastic Systems ,4394,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","STIRLING RM412A
STIRLING RM412A
STIRLING RM412A","Yuksel,Serdar
Yuksel,Serdar
Yuksel,Serdar",24
 MUSC 203 - Romantic and Twentieth-Century Music ,4527,"001-LEC
Regular","Mo 11:30AM - 12:30PM
Tu 1:30PM - 2:30PM
Th 12:30PM - 1:30PM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Tormann,Cynthia
Tormann,Cynthia
Tormann,Cynthia",33
 MUSC 229B - Keyboard Lab ,4579,"002-LAB
Regular",Tu 1:30PM - 2:30PM,HARRISON-LECAINE RM229,"Davidson,Thomas Maxwell",5
 NURS 202 - Health Assessment ,5189,"001-LEC
Regular",Tu 1:30PM - 3:30PM,BIOSCI RM1102,"Sawhney,Monakshi",100
 POLS 110B - Introduction to Politics and Government ,4779,"027-TUT
Regular",Tu 1:30PM - 2:30PM,BIOSCI RM2109,Staff,20
 POLS 262 - International Political Economy ,4783,"002-TUT
Regular",Tu 1:30PM - 2:30PM,MACINTOSH-CORRY RM A311,Staff,25
 POLS 262 - International Political Economy ,4796,"011-TUT
Regular",Tu 1:30PM - 2:30PM,MACINTOSH-CORRY RM C508,Staff,30
 POLS 262 - International Political Economy ,5623,"013-TUT
Regular",Tu 1:30PM - 2:30PM,MACINTOSH-CORRY RM A309,Staff,1
